"CensusID","Date","Counter","Site","Area","Type","Height_rel_MLLW_cm","ObservationType","TimeStart","TimeEnd","AreaCovered","CensusComments"
1574447242,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 16:16:00","1899-12-30 16:46:00",100,""
541884498,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 17:08:00","1899-12-30 17:53:00",80,""
-874255629,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 16:07:00","1899-12-30 17:00:00",15,""
493282601,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:45:00","1899-12-30 20:27:00",60,""
196055297,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 17:54:00","1899-12-30 18:12:00",50,""
1431014288,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 18:13:00","1899-12-30 18:56:00",100,""
-185657908,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 19:02:00","1899-12-30 19:43:00",70,""
-1793720461,2015-02-18,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 15:22:00","1899-12-30 16:05:00",65,""
45285134,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 20:26:00","1899-12-30 21:06:00",100,""
265885918,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 17:12:00","1899-12-30 17:57:00",50,""
-1910178501,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 18:03:00","1899-12-30 18:37:00",50,""
-1829658367,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 16:26:00","1899-12-30 17:10:00",30,""
2119752783,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 18:42:00","1899-12-30 19:12:00",40,""
-807120860,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 19:53:00","1899-12-30 20:23:00",100,""
1164535935,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 19:13:00","1899-12-30 19:51:00",70,""
-324570148,2015-02-19,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 15:40:00","1899-12-30 16:25:00",50,""
-1779181630,2015-02-20,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 18:37:00","1899-12-30 19:26:00",30,""
1327780295,2015-02-20,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 17:50:00","1899-12-30 18:30:00",30,""
1321546047,2015-02-20,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 16:46:00","1899-12-30 17:48:00",50,""
-1075874614,2015-03-18,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 18:30:00","1899-12-30 19:08:00",20,"5+4+8+10 unassociated No eggs"
737301469,2015-03-18,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:10:00","1899-12-30 19:45:00",40,""
547290574,2015-03-18,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 16:15:00","1899-12-30 17:03:00",30,""
-521584859,2015-03-18,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 17:04:00","1899-12-30 17:40:00",20,""
-1156428509,2015-03-18,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 17:46:00","1899-12-30 18:29:00",35,""
774032499,2015-03-19,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 18:51:00","1899-12-30 19:23:00",20,""
-1816353095,2015-03-19,"Beatriz_Vaca","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 18:22:00","1899-12-30 20:30:00",60,""
385201878,2015-03-19,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 19:25:00","1899-12-30 20:01:00",28,"NOTE:  Written down as AC.  Inferred to have been AD."
826006739,2015-03-19,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 16:16:00","1899-12-30 17:05:00",20,""
1858549331,2015-03-19,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 20:04:00","1899-12-30 20:28:00",25,""
927440744,2015-03-19,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 18:18:00","1899-12-30 18:51:00",28,""
224958778,2015-03-19,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 17:05:00","1899-12-30 17:34:00",20,""
-965621438,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 20:08:00","1899-12-30 20:19:00",25,"remainder done by Beatriz"
-1996847002,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 17:48:00","1899-12-30 18:22:00",30,""
-465559140,2015-03-20,"Beatriz_Vaca","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 17:16:00","1899-12-30 20:50:00",75,""
1565275519,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 20:20:00","1899-12-30 20:51:00",25,"remainder done by Beatriz. 10 unassociated No eggs"
-811719943,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 19:15:00","1899-12-30 19:39:00",25,""
1938725793,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 18:24:00","1899-12-30 19:12:00",90,"6 unassociated No eggs; 12+8 unassociated Nc eggs. NOTE: Written down as Patch BD.  Inferred to be BC."
1227096117,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 19:42:00","1899-12-30 20:06:00",25,""
-2123498135,2015-03-20,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 17:16:00","1899-12-30 17:47:00",100,"9 unassociated No eggs"
1130678530,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:46:00","1899-12-30 06:24:00",35,""
-1922565379,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 07:54:00","1899-12-30 08:33:00",20,"7+6+9+4+6+9+21+7+8+7+6 unassociated No eggs"
279510427,2015-04-19,"Isaac_Shepard","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:00:00","1899-12-30 09:00:00",NA,"TimeStart-TimeEnd made up. Top right corner."
1431638388,2015-04-19,"Isaac_Shepard","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:00:00","1899-12-30 08:00:00",NA,"TimeStart-TimeEnd made up"
-296697369,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:25:00","1899-12-30 07:02:00",25,"14+6+4+9 unassociated eggs"
387595091,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 04:52:00","1899-12-30 05:45:00",40,"7+7+4 unassociated No eggs"
-1567667031,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 07:04:00","1899-12-30 07:41:00",25,"8+11+16+13+13 unassociated No eggs"
1269330922,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 09:12:00","1899-12-30 09:45:00",35,""
1431363125,2015-04-19,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 08:34:00","1899-12-30 09:11:00",20,"17+10+7+7+8+2+16+18+7 unassociated No eggs"
1939834087,2015-04-20,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 09:42:00","1899-12-30 10:26:00",75,"5+8 unassociated No eggs"
-99337442,2015-04-20,"Kyle_Coblentz","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:40:00","1899-12-30 08:30:00",NA,""
-1083105907,2015-04-20,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 05:54:00","1899-12-30 06:46:00",30,""
313870649,2015-04-20,"Kyle_Coblentz","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 08:45:00","1899-12-30 09:50:00",NA,""
-605803198,2015-04-20,"Kyle_Coblentz","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:20:00","1899-12-30 07:40:00",NA,""
-52870393,2015-04-20,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 06:48:00","1899-12-30 07:39:00",25,"4+6+4+7+9 unassociated No eggs"
103651709,2015-04-20,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 07:42:00","1899-12-30 08:11:00",20,"1+10+7 unassociated No eggs"
-167961895,2015-04-20,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 08:12:00","1899-12-30 08:51:00",100,"10+4+4+7 unassociated No eggs"
788225919,2015-04-20,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 08:57:00","1899-12-30 09:40:00",45,"1+5 unassociated No eggs"
771627845,2015-04-21,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:24:00","1899-12-30 08:12:00",50,"3+10+15+12+6 unassociated No eggs"
-590603178,2015-04-21,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 08:18:00","1899-12-30 09:10:00",40,""
-39624530,2015-04-21,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:24:00","1899-12-30 07:22:00",65,""
632567611,2015-04-21,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 09:15:00","1899-12-30 09:49:00",50,""
1107880761,2015-04-21,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 09:51:00","1899-12-30 10:39:00",40,"6+3 unassociated No eggs"
352112526,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:30:00","1899-12-30 06:16:00",50,""
-222830133,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:21:00","1899-12-30 09:16:00",35,"3+6+8+6+6+15+10 unassociated eggs"
-1712772068,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 09:18:00","1899-12-30 09:44:00",30,""
859386346,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:17:00","1899-12-30 06:52:00",40,"7+2 unassociated Nc eggs"
823711672,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:53:00","1899-12-30 07:29:00",30,"7+6+10 unassociated No eggs"
995232498,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 07:34:00","1899-12-30 08:19:00",70,"Leptasterias 15 on No 12"
-887733079,2015-05-18,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 04:37:00","1899-12-30 05:29:00",45,""
-701056579,2015-05-19,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 09:31:00","1899-12-30 10:28:00",50,""
2019857370,2015-05-19,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:35:00","1899-12-30 08:27:00",30,"10+6+3 unassociated eggs"
1528667966,2015-05-19,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 06:55:00","1899-12-30 07:32:00",25,"8+9+4 unassociated eggs"
1912821305,2015-05-19,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 05:09:00","1899-12-30 05:54:00",60,""
-1725851018,2015-05-19,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:57:00","1899-12-30 06:52:00",25,"5+1 unassociated eggs"
1234931797,2015-05-19,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 08:37:00","1899-12-30 09:30:00",30,"10+7+15 unassociated eggs"
-1441166868,2015-05-21,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 09:02:00","1899-12-30 10:00:00",50,"New natural patch next to AD (~3.5x2m) down to byssus threads, and almost no Semibalanus left."
257614302,2015-05-21,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:48:00","1899-12-30 08:49:00",20,"6+6+9+8+7+8+8+9+7+8 unassocited eggs"
-1955678402,2015-05-21,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 10:56:00","1899-12-30 11:56:00",20,"9 unassociated eggs"
-1488902904,2015-05-21,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 10:05:00","1899-12-30 10:54:00",30,""
-1041924533,2015-05-21,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 06:42:00","1899-12-30 07:44:00",50,"12 unassociated eggs"
-1596540105,2015-06-15,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:12:00","1899-12-30 05:59:00",60,""
-1833105520,2015-06-15,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:20:00","1899-12-30 08:27:00",30,"9+14+7+4+13+9+7+10+7+7+70+12 unassociated eggs"
-487708217,2015-06-15,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:03:00","1899-12-30 06:38:00",50,"11 unassociated eggs"
872088974,2015-06-15,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 04:22:00","1899-12-30 05:11:00",40,""
-1676671536,2015-06-15,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 06:42:00","1899-12-30 07:43:00",100,"3 unassociated eggs"
-1387498351,2015-06-15,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 07:54:00","1899-12-30 08:50:00",25,"8 unassociated eggs"
2109476069,2015-06-16,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 05:20:00","1899-12-30 06:22:00",50,"3+7 unassociated eggs"
283847882,2015-06-16,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 04:21:00","1899-12-30 05:19:00",30,""
715230163,2015-06-16,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 06:27:00","1899-12-30 07:13:00",35,"12 unassociated eggs"
1858204471,2015-06-16,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 08:37:00","1899-12-30 09:41:00",50,"7+5+2+11+10+4 unassociated eggs"
-394598425,2015-06-17,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 09:36:00","1899-12-30 10:23:00",NA,"8 unassociated eggs"
-1892620264,2015-06-17,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:46:00","1899-12-30 08:43:00",25,"7+7+7 unassociated eggs"
108344062,2015-06-17,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 08:46:00","1899-12-30 09:35:00",35,"8+6+7+7+3+6+10+9 unassociated eggs"
1470824270,2015-06-17,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:19:00","1899-12-30 07:28:00",70,"15+2 unassociated eggs"
-1234748679,2015-06-17,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:03:00","1899-12-30 06:18:00",50,"6+30+8+5+8 unassociated eggs"
-835072694,2015-06-18,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 07:57:00","1899-12-30 09:04:00",80,"1 unassociated egg"
1451755680,2015-06-18,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 06:49:00","1899-12-30 07:49:00",40,"8 unassociated eggs"
945096406,2015-06-18,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 05:43:00","1899-12-30 06:45:00",65,"39+10+10 unassociated eggs"
-56931837,2015-07-13,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:15:00","1899-12-30 06:13:00",60,""
-456389712,2015-07-13,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 07:25:00","1899-12-30 08:10:00",NA,""
334900280,2015-07-13,"Kyle_Coblentz","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:38:00","1899-12-30 07:10:00",NA,""
415923960,2015-07-13,"Kyle_Coblentz","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:15:00","1899-12-30 07:50:00",NA,""
1122586364,2015-07-13,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 03:54:00","1899-12-30 05:08:00",50,"9+7 unassociated eggs"
-1151788029,2015-07-13,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 03:00:00","1899-12-30 03:53:00",60,"6 unassociated eggs"
633458067,2015-07-13,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 06:17:00","1899-12-30 07:23:00",30,"lots of sand"
-633852226,2015-07-14,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 04:21:00","1899-12-30 05:30:00",40,""
794648699,2015-07-14,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 03:09:00","1899-12-30 04:17:00",60,""
-446795939,2015-07-14,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 07:37:00","1899-12-30 08:24:00",100,"5+8+5 unassociated eggs"
1607939105,2015-07-14,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:34:00","1899-12-30 07:28:00",50,""
-447408602,2015-07-14,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 05:38:00","1899-12-30 06:31:00",40,""
-935285718,2015-07-16,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 06:33:00","1899-12-30 07:30:00",50,"layer of sand"
542009206,2015-07-16,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 05:18:00","1899-12-30 06:30:00",30,""
-370872296,2015-07-16,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 07:35:00","1899-12-30 08:23:00",60,""
758705381,2015-07-16,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 08:40:00","1899-12-30 09:30:00",80,""
-99647780,2015-07-16,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 09:32:00","1899-12-30 10:18:00",100,"7 unassociated eggs"
-1027443183,2015-07-18,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 08:13:00","1899-12-30 09:25:00",100,""
1642370467,2015-07-18,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:00:00","1899-12-30 07:13:00",75,"9+15+4 unassociated eggs"
1331394595,2015-07-18,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 07:14:00","1899-12-30 08:04:00",45,""
1439928188,2015-07-29,"Beatriz_Vaca","Yachats_Barnacle_Rock","BV1","Natural",NA,"Systematic Census","1899-12-30 06:00:00","1899-12-30 08:20:00",45,""
-745769301,2015-07-29,"Mark_Novak","Yachats_Barnacle_Rock","MN1","Natural",NA,"Systematic Census","1899-12-30 05:55:00","1899-12-30 07:06:00",30,""
1439318960,2015-07-29,"Shannon_Hennessey","Yachats_Barnacle_Rock","SH1","Natural",NA,"Systematic Census","1899-12-30 06:00:00","1899-12-30 08:20:00",30,""
-767803760,2015-07-29,"Mark_Novak","Yachats_Barnacle_Rock","SH1","Natural",NA,"Systematic Census","1899-12-30 07:10:00","1899-12-30 08:20:00",70,"adding to Shannon's observations (mostly in low-density area of patch)"
578261128,2015-07-30,"Mark_Novak","Yachats_Barnacle_Rock","AA4","Natural",NA,"Systematic Census","1899-12-30 07:22:00","1899-12-30 08:18:00",100,"7+29 unassociated eggs"
1758075060,2015-07-30,"Isaac_Shepard","Yachats_Barnacle_Rock","SH2","Natural",NA,"Systematic Census","1899-12-30 07:15:00","1899-12-30 08:00:00",50,"Start and end time not originally recorded, those entered are estimates/guesses"
1039154497,2015-07-30,"Shannon_Hennessey","Yachats_Barnacle_Rock","SH2","Natural",NA,"Systematic Census","1899-12-30 07:30:00","1899-12-30 08:30:00",100,"estimated end time"
1440109050,2015-07-30,"Isaac_Shepard","Yachats_Barnacle_Rock","SH2","Natural",NA,"Systematic Census","1899-12-30 08:00:00","1899-12-30 08:30:00",50,"Time start and end are guesses"
1440176522,2015-07-31,"Beatriz_Vaca","Yachats_Barnacle_Rock","BV1","Natural",NA,"Systematic Census","1899-12-30 04:30:00","1899-12-30 06:30:00",60,"End Time made up."
683456744,2015-07-31,"Isaac_Shepard","Yachats_Barnacle_Rock","BV1","Natural",NA,"Systematic Census","1899-12-30 04:30:00","1899-12-30 05:50:00",40,""
1115978530,2015-07-31,"Mark_Novak","Yachats_Barnacle_Rock","IS1","Natural",NA,"Systematic Census","1899-12-30 06:52:00","1899-12-30 08:24:00",100,"down to pool. 17+6+6+7+9+6+14+18+10+21+8+6+7+9+15+9 unassociated eggs"
811667672,2015-07-31,"Mark_Novak","Yachats_Barnacle_Rock","MN1","Natural",NA,"Systematic Census","1899-12-30 04:35:00","1899-12-30 05:10:00",100,""
-288891990,2015-07-31,"Shannon_Hennessey","Yachats_Barnacle_Rock","SH1","Natural",NA,"Systematic Census","1899-12-30 04:30:00","1899-12-30 06:45:00",25,""
-148558995,2015-07-31,"Mark_Novak","Yachats_Barnacle_Rock","SH1","Natural",NA,"Systematic Census","1899-12-30 05:11:00","1899-12-30 06:26:00",25,""
-1868383420,2015-08-01,"Shannon_Hennessey","Yachats_Barnacle_Rock","AA4","Natural",NA,"Systematic Census","1899-12-30 05:00:00","1899-12-30 06:00:00",8,"estimated end time"
-363013072,2015-08-01,"Beatriz_Vaca","Yachats_Barnacle_Rock","AA4","Natural",NA,"Systematic Census","1899-12-30 05:09:00","1899-12-30 07:00:00",10,"End Time made up."
1193497612,2015-08-01,"Mark_Novak","Yachats_Barnacle_Rock","AA4","Natural",NA,"Systematic Census","1899-12-30 05:12:00","1899-12-30 05:49:00",5,""
-1891939724,2015-08-01,"Mark_Novak","Yachats_Barnacle_Rock","AA4","Natural",NA,"Systematic Census","1899-12-30 06:44:00","1899-12-30 07:08:00",5,"continuation of patch survey"
-1760629757,2015-08-01,"Shannon_Hennessey","Yachats_Barnacle_Rock","AA4","Natural",NA,"Systematic Census","1899-12-30 06:45:00","1899-12-30 07:30:00",5,"estimated end time, previous feeding survey continued after post-manipulation survey at SH2"
1026571258,2015-08-01,"Shannon_Hennessey","Yachats_Barnacle_Rock","AA6","Natural",NA,"Systematic Census","1899-12-30 08:00:00","1899-12-30 09:30:00",80,"estimated time period"
350326157,2015-08-01,"Mark_Novak","Yachats_Barnacle_Rock","AA6","Natural",NA,"Systematic Census","1899-12-30 09:35:00","1899-12-30 09:49:00",20,""
1515829900,2015-08-01,"Beatriz_Vaca","Yachats_Barnacle_Rock","AA7","Natural",NA,"Systematic Census","1899-12-30 08:30:00","1899-12-30 10:00:00",100,"End time made up."
-2019190626,2015-08-01,"Mark_Novak","Yachats_Barnacle_Rock","IS1","Natural",NA,"Systematic Census","1899-12-30 06:07:00","1899-12-30 06:38:00",100,""
-2120252230,2015-08-01,"Mark_Novak","Yachats_Barnacle_Rock","MN2","Natural",NA,"Systematic Census","1899-12-30 08:53:00","1899-12-30 09:25:00",20,""
1297343498,2015-08-01,"Shannon_Hennessey","Yachats_Barnacle_Rock","SH2","Natural",NA,"Systematic Census","1899-12-30 06:00:00","1899-12-30 06:30:00",100,"estimated start time"
928066088,2015-08-02,"Mark_Novak","Yachats_Barnacle_Rock","AA6","Natural",NA,"Systematic Census","1899-12-30 08:05:00","1899-12-30 09:01:00",100,"16 unassociated eggs"
733774239,2015-08-02,"Mark_Novak","Yachats_Barnacle_Rock","AA7","Natural",NA,"Systematic Census","1899-12-30 06:57:00","1899-12-30 08:05:00",100,""
716507198,2015-08-02,"Mark_Novak","Yachats_Barnacle_Rock","MN2","Natural",NA,"Systematic Census","1899-12-30 09:11:00","1899-12-30 10:07:00",70,"14+8+7+3+7 unassociated eggs"
1088596262,2015-08-28,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 04:48:00","1899-12-30 05:25:00",80,""
-550777790,2015-08-28,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 07:33:00","1899-12-30 08:09:00",100,""
2032408409,2015-08-28,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 07:24:00","1899-12-30 07:31:00",100,""
1445977512,2015-08-28,"Isaac_Shepard","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 06:20:00","1899-12-30 07:44:00",100,""
-2123630879,2015-08-28,"Isaac_Shepard","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:45:00","1899-12-30 08:01:00",100,""
-592215104,2015-08-28,"Isaac_Shepard","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 08:03:00","1899-12-30 08:12:00",100,""
1456002078,2015-08-28,"Isaac_Shepard","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 08:20:00","1899-12-30 08:46:00",100,""
