"CensusID","DateID","SiteID","AreaID","TypeID","CounterID","DielID","TimeStart","TimeEnd","AreaCovered","CensusComments","CensusNum"
-522523635,1455037365,100,38,2,10,1,"1899-12-30 16:58:00","1899-12-30 17:00:00",100,,563
331022709,1590016841,100,39,2,10,1,"1899-12-30 18:53:00","1899-12-30 19:18:00",100,,304
-1377665966,-748867098,100,27,2,10,1,"1899-12-30 14:25:00","1899-12-30 15:04:00",100,,305
-1687264501,-748867098,100,28,2,10,1,"1899-12-30 15:09:00","1899-12-30 15:27:00",100,,306
-1245741217,-748867098,100,33,2,10,1,"1899-12-30 15:28:00","1899-12-30 15:52:00",100,,307
1430758420,-748867098,100,29,2,10,1,"1899-12-30 15:55:00","1899-12-30 16:18:00",100,,308
-882927471,-748867098,100,31,2,10,1,"1899-12-30 16:23:00","1899-12-30 16:48:00",100,,309
-1757803444,-748867098,100,32,2,10,1,"1899-12-30 16:54:00","1899-12-30 17:16:00",100,,310
-647073956,-748867098,100,34,2,10,1,"1899-12-30 17:22:00","1899-12-30 17:56:00",100,,311
-1951426232,-748867098,100,26,2,10,1,"1899-12-30 17:58:00","1899-12-30 18:31:00",100,,312
533971533,-748867098,100,25,2,10,1,"1899-12-30 18:32:00","1899-12-30 18:52:00",100,,313
989234276,-748867098,100,30,2,10,1,"1899-12-30 18:53:00","1899-12-30 19:10:00",100,,314
1869003970,-1797996187,100,36,2,10,1,"1899-12-30 15:01:00","1899-12-30 15:37:00",100,,315
-117343932,-1797996187,100,39,2,10,1,"1899-12-30 15:48:00","1899-12-30 16:07:00",100,,316
1574447242,-1797996187,100,24,2,10,1,"1899-12-30 16:16:00","1899-12-30 16:46:00",100,,317
325922730,-1797996187,100,22,2,10,1,"1899-12-30 16:48:00","1899-12-30 17:24:00",100,,318
1859743809,-1797996187,100,23,2,10,1,"1899-12-30 17:25:00","1899-12-30 17:51:00",80,"pool no longer exists due to dam break. Pool area not sampled.",319
590190851,-1797996187,100,37,2,10,1,"1899-12-30 17:59:00","1899-12-30 18:39:00",100,,320
961127555,-1797996187,100,38,2,10,1,"1899-12-30 18:40:00","1899-12-30 18:55:00",100,,321
2134595176,-1797996187,100,35,2,10,1,"1899-12-30 18:58:00","1899-12-30 19:31:00",100,,322
-1793720461,957892218,100,28,2,10,1,"1899-12-30 15:22:00","1899-12-30 16:05:00",65,,323
-874255629,957892218,100,29,2,10,1,"1899-12-30 16:07:00","1899-12-30 17:00:00",15,,324
541884498,957892218,100,22,2,10,1,"1899-12-30 17:08:00","1899-12-30 17:53:00",80,,325
196055297,957892218,100,23,2,10,1,"1899-12-30 17:54:00","1899-12-30 18:12:00",50,,326
1431014288,957892218,100,24,2,10,1,"1899-12-30 18:13:00","1899-12-30 18:56:00",100,,327
-185657908,957892218,100,26,2,10,1,"1899-12-30 19:02:00","1899-12-30 19:43:00",70,,328
493282601,957892218,100,33,2,10,1,"1899-12-30 19:45:00","1899-12-30 20:27:00",60,,329
-324570148,-1744908505,100,25,2,10,1,"1899-12-30 15:40:00","1899-12-30 16:25:00",50,,330
-1829658367,-1744908505,100,36,2,10,1,"1899-12-30 16:26:00","1899-12-30 17:10:00",30,,331
265885918,-1744908505,100,31,2,10,1,"1899-12-30 17:12:00","1899-12-30 17:57:00",50,,332
-1910178501,-1744908505,100,32,2,10,1,"1899-12-30 18:03:00","1899-12-30 18:37:00",50,,333
2119752783,-1744908505,100,37,2,10,1,"1899-12-30 18:42:00","1899-12-30 19:12:00",40,,334
1164535935,-1744908505,100,39,2,10,1,"1899-12-30 19:13:00","1899-12-30 19:51:00",70,,335
-807120860,-1744908505,100,38,2,10,1,"1899-12-30 19:53:00","1899-12-30 20:23:00",100,,336
45285134,-1744908505,100,30,2,10,1,"1899-12-30 20:26:00","1899-12-30 21:06:00",100,,337
1321546047,-38057226,100,27,2,10,1,"1899-12-30 16:46:00","1899-12-30 17:48:00",50,,338
1327780295,-38057226,100,35,2,10,1,"1899-12-30 17:50:00","1899-12-30 18:30:00",30,,339
-1779181630,-38057226,100,34,2,10,1,"1899-12-30 18:37:00","1899-12-30 19:26:00",30,,340
547290574,1285282337,100,25,2,10,1,"1899-12-30 16:15:00","1899-12-30 17:03:00",30,,341
-521584859,1285282337,100,27,2,10,1,"1899-12-30 17:04:00","1899-12-30 17:40:00",20,,342
-1156428509,1285282337,100,28,2,10,1,"1899-12-30 17:46:00","1899-12-30 18:29:00",35,,343
-1075874614,1285282337,100,29,2,10,1,"1899-12-30 18:30:00","1899-12-30 19:08:00",20,"5+4+8+10 unassociated No eggs",344
737301469,1285282337,100,33,2,10,1,"1899-12-30 19:10:00","1899-12-30 19:45:00",40,,345
826006739,1427991704,100,35,2,10,1,"1899-12-30 16:16:00","1899-12-30 17:05:00",20,,346
224958778,1427991704,100,26,2,10,1,"1899-12-30 17:05:00","1899-12-30 17:34:00",20,,347
927440744,1427991704,100,24,2,10,1,"1899-12-30 18:18:00","1899-12-30 18:51:00",28,,348
774032499,1427991704,100,22,2,10,1,"1899-12-30 18:51:00","1899-12-30 19:23:00",20,,349
385201878,1427991704,100,31,2,10,1,"1899-12-30 19:25:00","1899-12-30 20:01:00",28,"NOTE:  Written down as AC.  Inferred to have been AD.",350
1858549331,1427991704,100,39,2,10,1,"1899-12-30 20:04:00","1899-12-30 20:28:00",25,,351
-2123498135,410521709,100,38,2,10,1,"1899-12-30 17:16:00","1899-12-30 17:47:00",100,"9 unassociated No eggs",352
-1996847002,410521709,100,32,2,10,1,"1899-12-30 17:48:00","1899-12-30 18:22:00",30,,353
1938725793,410521709,100,36,2,10,1,"1899-12-30 18:24:00","1899-12-30 19:12:00",90,"6 unassociated No eggs; 12+8 unassociated Nc eggs. NOTE: Written down as Patch BD.  Inferred to be BC.",354
-811719943,410521709,100,23,2,10,1,"1899-12-30 19:15:00","1899-12-30 19:39:00",25,,355
1227096117,410521709,100,37,2,10,1,"1899-12-30 19:42:00","1899-12-30 20:06:00",25,,356
-965621438,410521709,100,30,2,10,1,"1899-12-30 20:08:00","1899-12-30 20:19:00",25,"remainder done by Beatriz",357
1565275519,410521709,100,34,2,10,1,"1899-12-30 20:20:00","1899-12-30 20:51:00",25,"remainder done by Beatriz. 10 unassociated No eggs",358
387595091,-689717798,100,25,2,10,1,"1899-12-30 04:52:00","1899-12-30 05:45:00",40,"7+7+4 unassociated No eggs",359
1130678530,-689717798,100,22,2,10,1,"1899-12-30 05:46:00","1899-12-30 06:24:00",35,,360
-296697369,-689717798,100,24,2,10,1,"1899-12-30 06:25:00","1899-12-30 07:02:00",25,"14+6+4+9 unassociated eggs",361
-1567667031,-689717798,100,26,2,10,1,"1899-12-30 07:04:00","1899-12-30 07:41:00",25,"8+11+16+13+13 unassociated No eggs",362
-1922565379,-689717798,100,29,2,10,1,"1899-12-30 07:54:00","1899-12-30 08:33:00",20,"7+6+9+4+6+9+21+7+8+7+6 unassociated No eggs",363
1431363125,-689717798,100,28,2,10,1,"1899-12-30 08:34:00","1899-12-30 09:11:00",20,"17+10+7+7+8+2+16+18+7 unassociated No eggs",364
1269330922,-689717798,100,27,2,10,1,"1899-12-30 09:12:00","1899-12-30 09:45:00",35,,365
-1083105907,-1448157238,100,33,2,10,1,"1899-12-30 05:54:00","1899-12-30 06:46:00",30,,366
-52870393,-1448157238,100,36,2,10,1,"1899-12-30 06:48:00","1899-12-30 07:39:00",25,"4+6+4+7+9 unassociated No eggs",367
103651709,-1448157238,100,37,2,10,1,"1899-12-30 07:42:00","1899-12-30 08:11:00",20,"1+10+7 unassociated No eggs",368
-167961895,-1448157238,100,38,2,10,1,"1899-12-30 08:12:00","1899-12-30 08:51:00",100,"10+4+4+7 unassociated No eggs",369
788225919,-1448157238,100,39,2,10,1,"1899-12-30 08:57:00","1899-12-30 09:40:00",45,"1+5 unassociated No eggs",370
1939834087,-1448157238,100,30,2,10,1,"1899-12-30 09:42:00","1899-12-30 10:26:00",75,"5+8 unassociated No eggs",371
-39624530,-1542172009,100,34,2,10,1,"1899-12-30 06:24:00","1899-12-30 07:22:00",65,,372
771627845,-1542172009,100,31,2,10,1,"1899-12-30 07:24:00","1899-12-30 08:12:00",50,"3+10+15+12+6 unassociated No eggs",373
-590603178,-1542172009,100,32,2,10,1,"1899-12-30 08:18:00","1899-12-30 09:10:00",40,,374
632567611,-1542172009,100,23,2,10,1,"1899-12-30 09:15:00","1899-12-30 09:49:00",50,,375
1107880761,-1542172009,100,35,2,10,1,"1899-12-30 09:51:00","1899-12-30 10:39:00",40,"6+3 unassociated No eggs",376
-605803198,-1448157238,100,34,2,1410565351,1,"1899-12-30 06:20:00","1899-12-30 07:40:00",,,377
-99337442,-1448157238,100,31,2,1410565351,1,"1899-12-30 07:40:00","1899-12-30 08:30:00",,,378
313870649,-1448157238,100,33,2,1410565351,1,"1899-12-30 08:45:00","1899-12-30 09:50:00",,,379
1431638388,-689717798,100,23,2,1400782898,1,"1899-12-30 07:00:00","1899-12-30 08:00:00",,"TimeStart-TimeEnd made up",380
279510427,-689717798,100,29,2,1400782898,1,"1899-12-30 08:00:00","1899-12-30 09:00:00",,"TimeStart-TimeEnd made up. Top right corner.",381
-744631416,1455037365,100,39,2,10,1,"1899-12-30 17:01:00","1899-12-30 17:04:00",100,,564
1224444948,1455037365,100,32,2,10,1,"1899-12-30 17:05:00","1899-12-30 17:10:00",100,,565
-919793929,1455037365,100,29,2,10,1,"1899-12-30 17:10:00","1899-12-30 17:22:00",100,,566
1990502092,1455037365,100,27,2,10,1,"1899-12-30 17:23:00","1899-12-30 17:25:00",100,,567
796105178,1455037365,100,25,2,10,1,"1899-12-30 17:26:00","1899-12-30 17:29:00",100,,568
-240370792,1455037365,100,22,2,10,1,"1899-12-30 17:30:00","1899-12-30 17:57:00",100,"New patch south of A considerably enlarged.  6 unassociated No eggs",569
-880461475,1455037365,100,24,2,10,1,"1899-12-30 18:00:00","1899-12-30 18:13:00",100,,570
1840359441,1455037365,100,26,2,10,1,"1899-12-30 18:13:00","1899-12-30 18:26:00",100,,571
-440005241,1455037365,100,28,2,10,1,"1899-12-30 18:26:00","1899-12-30 18:33:00",100,,572
-803649283,1455037365,100,31,2,10,1,"1899-12-30 18:34:00","1899-12-30 18:56:00",100,"9+3 unassociated No eggs. 23 unassociated Nc eggs",573
-1082917725,1455037365,100,23,2,1410565351,1,"1899-12-30 18:20:00","1899-12-30 18:35:00",80,,574
431859,1455037365,100,37,2,1410565351,1,"1899-12-30 18:38:00","1899-12-30 18:42:00",100,,575
177697062,1462225369,100,27,2,10,1,"1899-12-30 15:58:00","1899-12-30 16:03:00",100,,576
924615369,1462225369,100,25,2,10,1,"1899-12-30 16:04:00","1899-12-30 16:18:00",100,,577
-1811746387,1462225369,100,33,2,10,1,"1899-12-30 16:26:00","1899-12-30 16:49:00",40,,578
-2088199384,1462225369,100,35,2,10,1,"1899-12-30 16:50:00","1899-12-30 16:59:00",100,,579
1746763254,1462225369,100,39,2,10,1,"1899-12-30 17:00:00","1899-12-30 17:04:00",100,,580
-1566486865,1462225369,100,38,2,10,1,"1899-12-30 17:04:00","1899-12-30 17:08:00",100,,581
-1561471773,1462225369,100,36,2,10,1,"1899-12-30 17:09:00","1899-12-30 17:15:00",100,,582
312995952,1462225369,100,34,2,10,1,"1899-12-30 17:15:00","1899-12-30 17:25:00",100,,583
-57739211,1462225369,100,30,2,10,1,"1899-12-30 17:25:00","1899-12-30 17:41:00",100,,584
-24359846,1462225369,100,28,2,10,1,"1899-12-30 17:45:00","1899-12-30 17:57:00",70,,585
78546789,1489438580,100,30,2,10,1,"1899-12-30 06:10:00","1899-12-30 06:29:00",100,,586
1508854426,1489438580,100,33,2,10,1,"1899-12-30 06:29:00","1899-12-30 07:13:00",100,"5+17+8 unnassociated eggs",587
-912667614,1489438580,100,29,2,10,1,"1899-12-30 07:23:00","1899-12-30 07:49:00",100,"Tube worms present.  Lots of Pisaster recruits (3-5cm). 9+7 unnassociated eggs",588
979389015,1489438580,100,28,2,10,1,"1899-12-30 07:50:00","1899-12-30 08:21:00",100,"tubeworms present; 4 unassociated eggs",589
142440520,1489438580,100,26,2,10,1,"1899-12-30 08:28:00","1899-12-30 09:17:00",100,"5+9+10+11+10+7+9+1+7+8+8+6+7+10+4 unassociated eggs",590
1307105768,1489438580,100,25,2,10,1,"1899-12-30 09:18:00","1899-12-30 09:47:00",100,"5 unassociated eggs",591
1475878206,1489438580,100,27,2,10,1,"1899-12-30 09:48:00","1899-12-30 10:17:00",100,,592
-347126906,17154489,100,36,2,10,1,"1899-12-30 06:39:00","1899-12-30 07:03:00",100,"2 Postelsia individuals",593
-60875073,17154489,100,38,2,10,1,"1899-12-30 07:04:00","1899-12-30 07:13:00",100,,594
-1823127653,17154489,100,39,2,10,1,"1899-12-30 07:13:00","1899-12-30 07:40:00",100,,595
-594498501,17154489,100,35,2,10,1,"1899-12-30 07:44:00","1899-12-30 08:12:00",100,"6+9+7 unassociated eggs",596
217432266,17154489,100,22,2,10,1,"1899-12-30 08:17:00","1899-12-30 09:06:00",50,"18+3+3+7+1+5+5+4 unassociated eggs",597
842238883,17154489,100,24,2,10,1,"1899-12-30 09:11:00","1899-12-30 09:48:00",100,"2+9+8+17 unassociated eggs",598
-1331407615,17154489,100,23,2,10,1,"1899-12-30 09:50:00","1899-12-30 10:25:00",95,"all but pool; 12 unassociated eggs",599
137182338,17154489,100,32,2,10,1,"1899-12-30 10:30:00","1899-12-30 11:02:00",100,"13+13+8+7+11+6+10+6+17+4+4 unassociated eggs",600
48854847,17154489,100,34,2,10,1,"1899-12-30 11:09:00","1899-12-30 11:30:00",100,"end time estimated; 6 unassociated eggs.  Channel dry, no water flowing through it from tidepool above.",601
-1698296437,-532171790,100,31,2,10,1,"1899-12-30 08:23:00","1899-12-30 09:25:00",50,"7+12+18+11+6+9+5+4+6+6+9+6 unassociated eggs",602
1908643531,-532171790,100,37,2,10,1,"1899-12-30 09:20:00","1899-12-30 09:46:00",100,"4 unassociated eggs",603
1299177100,1491255959,100,30,2,10,1,"1899-12-30 04:47:00","1899-12-30 05:43:00",100,"High algal cover; 6, 21, 7 unassociated eggs",604
-269106616,1491255959,100,29,2,10,1,"1899-12-30 05:44:00","1899-12-30 06:20:00",100,,605
54462537,1491255959,100,28,2,10,1,"1899-12-30 06:25:00","1899-12-30 07:25:00",100,"6+12+7+7 unassociated eggs",606
1492187899,1491255959,100,33,2,10,1,"1899-12-30 07:26:00","1899-12-30 08:42:00",70,"7+5+15+4+12+8 unassociated eggs",608
-1741409883,1491255959,100,27,2,10,1,"1899-12-30 08:45:00","1899-12-30 09:15:00",50,"8+9+7+3 unassociated eggs",609
829515889,-1568194512,100,25,2,10,1,"1899-12-30 04:50:00","1899-12-30 05:31:00",50,"10+6+8 unassociated eggs",610
-1871570881,-1568194512,100,35,2,10,1,"1899-12-30 05:32:00","1899-12-30 06:11:00",50,"11+5+7+3+16 unassociated eggs",611
-229777623,-1568194512,100,22,2,10,1,"1899-12-30 06:17:00","1899-12-30 07:00:00",30,"9+5+6+10+6+9+7+4+7+8+7+3+5+6 unassociated eggs",612
1492462629,-1568194512,100,24,2,10,1,"1899-12-30 07:06:00","1899-12-30 07:43:00",100,"6+4+8+2+11+7 unassociated eggs",613
-419130188,-1568194512,100,25,2,10,1,"1899-12-30 07:45:00","1899-12-30 08:31:00",50,"8+16+9+10+7 unassociated eggs",614
-809163051,-1568194512,100,39,2,10,1,"1899-12-30 08:34:00","1899-12-30 09:16:00",100,,615
226382162,-1568194512,100,38,2,10,1,"1899-12-30 09:16:00","1899-12-30 09:28:00",100,,616
-2045551636,-1568194512,100,36,2,10,1,"1899-12-30 09:29:00","1899-12-30 09:52:00",75,"2 Postelsia individuals. 6+7+5 unassociated eggs",617
613717985,-590167200,100,34,2,10,1,"1899-12-30 06:22:00","1899-12-30 07:01:00",100,,618
1654595228,-590167200,100,32,2,10,1,"1899-12-30 07:02:00","1899-12-30 07:48:00",50,"9+6+9+5+8+24+13+7+10 unassociated eggs",619
-1687735190,-590167200,100,23,2,10,1,"1899-12-30 07:57:00","1899-12-30 08:20:00",100,,620
1492550549,-590167200,100,26,2,10,1,"1899-12-30 08:21:00","1899-12-30 09:10:00",85,"7+6+9+19+16+5+10+10+13+13+4+17+4+11+8+8+5+18 unassociated eggs",621
-1436553157,-590167200,100,31,2,10,1,"1899-12-30 09:12:00","1899-12-30 10:01:00",50,"4+7+6+8+6+13+4+8+16+6+12+11 unassociated eggs",622
1612340366,-590167200,100,37,2,10,1,"1899-12-30 10:02:00","1899-12-30 10:22:00",100,"7 unassociated eggs",623
1871081896,-590167200,100,31,2,10,1,"1899-12-30 10:23:00","1899-12-30 10:45:00",50,"Continuation of prior survey (in total, 100% of patch surveyed); 10+7+12 unassociated eggs",624
265808686,-590167200,100,32,2,10,1,"1899-12-30 10:49:00","1899-12-30 11:03:00",50,"Remainder of patch completed (total 100% surveyed); 8+7+5+6+4 unassociated eggs",625
1815471626,-590167200,100,35,2,10,1,"1899-12-30 11:09:00","1899-12-30 11:36:00",50,"Remainder surveyed (total 100%); 4+9+6+4+15+1+13+10+7+13+6+11+10+5+4+6+9+9+31+8+19+6+4+7+6+9+51+10+39+8+9+8+12+9 unassociated eggs",626
1492708910,1492705079,100,25,2,10,1,"1899-12-30 04:45:00","1899-12-30 05:27:00",40,"8+42 unassociated eggs",629
278624243,1492705079,100,27,2,10,1,"1899-12-30 05:29:00","1899-12-30 06:13:00",50,"4+9+5+6+13+6+20 unassociated eggs",630
-1806201633,1492705079,100,29,2,10,1,"1899-12-30 06:16:00","1899-12-30 07:06:00",100,"15 mm green urchin",631
1560477693,1492705079,100,28,2,10,1,"1899-12-30 07:10:00","1899-12-30 07:52:00",,,632
2119274576,1492705079,100,23,2,10,1,"1899-12-30 07:57:00","1899-12-30 08:30:00",100,,633
1610245226,1492705079,100,22,2,10,1,"1899-12-30 08:33:00","1899-12-30 09:18:00",50,"7+12+6+15 unassociated eggs",634
-618315931,1766039412,100,30,2,10,1,"1899-12-30 05:58:00","1899-12-30 06:38:00",60,,635
-106663933,1766039412,100,33,2,10,1,"1899-12-30 06:40:00","1899-12-30 07:26:00",55,"10 unassociated eggs",636
-348351346,1766039412,100,24,2,10,1,"1899-12-30 07:29:00","1899-12-30 08:06:00",50,,637
1901700441,1766039412,100,26,2,10,1,"1899-12-30 08:09:00","1899-12-30 08:54:00",50,"13+8+9+5 unassociated eggs",638
2126298844,1766039412,100,37,2,10,1,"1899-12-30 08:58:00","1899-12-30 09:20:00",100,,639
-89003427,1766039412,100,31,2,10,1,"1899-12-30 09:23:00","1899-12-30 10:22:00",60,"8+18+4 unassociated eggs",640
-2132790329,1766039412,100,34,2,10,1,"1899-12-30 10:25:00","1899-12-30 11:21:00",75,"24+8 unassociated eggs",641
-1977646675,1493917660,100,38,2,10,1,"1899-12-30 06:42:00","1899-12-30 07:04:00",100,,642
575347406,1493917660,100,39,2,10,1,"1899-12-30 07:05:00","1899-12-30 08:07:00",100,,643
380020253,1493917660,100,36,2,10,1,"1899-12-30 08:09:00","1899-12-30 09:02:00",100,"14+10 unassociated eggs",644
-1834022070,1493917660,100,35,2,10,1,"1899-12-30 09:06:00","1899-12-30 10:07:00",100,"4+2+5+14+8+12+14+6+6+6+15+5 unassociated eggs",645
425879877,1493917660,100,32,2,10,1,"1899-12-30 10:13:00","1899-12-30 11:13:00",100,"2+11+6+7+12+8+25+4 unassociated eggs",646
1493936798,-2100708983,100,28,2,10,1,"1899-12-30 04:30:00","1899-12-30 05:56:00",100,,647
-500211832,-2100708983,100,29,2,10,1,"1899-12-30 05:57:00","1899-12-30 06:44:00",100,,648
1494370788,-2100708983,100,30,2,10,1,"1899-12-30 06:47:00","1899-12-30 07:30:00",100,,649
561029293,-2100708983,100,33,2,10,1,"1899-12-30 07:33:00","1899-12-30 08:23:00",100,"4+5 unassociated eggs",650
-1389606075,-2100708983,100,31,2,10,1,"1899-12-30 08:27:00","1899-12-30 09:21:00",80,"33 unassociated eggs",651
1873869395,1517541594,100,32,2,10,1,"1899-12-30 04:57:00","1899-12-30 06:12:00",100,"12+7+6+4  unassociated eggs",652
1494430986,1517541594,100,36,2,2055687875,1,"1899-12-30 05:00:00","1899-12-30 05:00:00",,"11+10+5+5+6+22 unassociated eggs",653
548934984,1517541594,100,37,2,2055687875,1,"1899-12-30 05:00:00","1899-12-30 05:00:00",,,654
1494543226,1517541594,100,34,2,10,1,"1899-12-30 06:14:00","1899-12-30 07:37:00",95,"3+4 unassociated eggs",655
1169897795,1517541594,100,22,2,10,1,"1899-12-30 07:42:00","1899-12-30 08:47:00",100,"Recently disturbed w/ <1mo old Bg selttlement; 2 unassociated eggs",656
-152585051,1517541594,100,24,2,10,1,"1899-12-30 08:49:00","1899-12-30 09:19:00",50,,657
1494624916,1517541594,100,26,2,10,1,"1899-12-30 09:20:00","1899-12-30 10:05:00",50,"8 unassociated eggs",658
1495642615,1950626412,100,27,2,10,1,"1899-12-30 05:12:00","1899-12-30 06:15:00",100,"8+12+8+12+8+8 unassociated eggs",659
694791487,1950626412,100,25,2,10,1,"1899-12-30 06:16:00","1899-12-30 07:26:00",100,"9+3+8+4+8 unassociated eggs",660
-274560939,1950626412,100,38,2,10,1,"1899-12-30 07:28:00","1899-12-30 07:51:00",100,,661
-1852019414,1950626412,100,39,2,10,1,"1899-12-30 07:52:00","1899-12-30 09:08:00",100,"7+7+13+1 unassociated eggs",662
1203963152,1950626412,100,23,2,10,1,"1899-12-30 09:15:00","1899-12-30 09:46:00",100,,663
-1175472077,1495734842,100,35,2,10,1,"1899-12-30 06:09:00","1899-12-30 07:03:00",100,"5+4+1+15 unassociated eggs",664
787001455,1495734842,100,36,2,10,1,"1899-12-30 07:05:00","1899-12-30 07:57:00",100,"10+16 unassociated eggs",665
997452670,1495734842,100,37,2,10,1,"1899-12-30 08:11:00","1899-12-30 08:35:00",100,,666
835535938,1495734842,100,26,2,10,1,"1899-12-30 08:39:00","1899-12-30 09:19:00",50,"6+5+5 unassociated eggs",667
872846518,1074185641,100,27,2,10,1,"1899-12-30 03:39:00","1899-12-30 04:30:00",100,"5+9+6 unassociated eggs",668
1309668811,1074185641,100,26,2,10,1,"1899-12-30 04:31:00","1899-12-30 05:31:00",100,"3 unassociated eggs",669
-653649572,1074185641,100,25,2,10,1,"1899-12-30 05:37:00","1899-12-30 06:22:00",100,"7+3+7 unassociated eggs",670
1124094374,1074185641,100,24,2,10,1,"1899-12-30 06:23:00","1899-12-30 06:49:00",100,,671
-1731219877,1074185641,100,22,2,10,1,"1899-12-30 06:50:00","1899-12-30 07:45:00",100,"2+2 unassociated eggs",672
-2145146926,1311822517,100,30,2,10,1,"1899-12-30 04:25:00","1899-12-30 04:44:00",100,,673
-1148767810,1311822517,100,29,2,10,1,"1899-12-30 04:45:00","1899-12-30 05:16:00",100,,674
110092974,1311822517,100,28,2,10,1,"1899-12-30 05:17:00","1899-12-30 05:58:00",100,,675
1495746789,1311822517,100,33,2,10,1,"1899-12-30 06:07:00","1899-12-30 06:36:00",100,,676
823799695,1311822517,100,38,2,10,1,"1899-12-30 06:39:00","1899-12-30 07:04:00",100,,677
999954509,1311822517,100,37,2,10,1,"1899-12-30 07:10:00","1899-12-30 07:29:00",100,,678
-1790259320,1311822517,100,23,2,10,1,"1899-12-30 07:32:00","1899-12-30 08:11:00",100,,679
-3150062,-830472459,100,35,2,10,1,"1899-12-30 04:35:00","1899-12-30 05:38:00",100,"6+8+11+5+7+4+8+6 unassociated eggs",680
1495819532,-830472459,100,39,2,10,1,"1899-12-30 05:39:00","1899-12-30 06:50:00",100,"4+9+44 unassociated eggs",681
761174895,-830472459,100,36,2,10,1,"1899-12-30 06:54:00","1899-12-30 07:45:00",100,,682
-2015721596,-830472459,100,31,2,10,1,"1899-12-30 07:49:00","1899-12-30 08:51:00",100,"6+8 unassociated eggs",683
-1033353287,-830472459,100,32,2,10,1,"1899-12-30 08:54:00","1899-12-30 09:25:00",100,"10+12 unassociated eggs",684
-1040112885,-830472459,100,34,2,10,1,"1899-12-30 09:26:00","1899-12-30 10:27:00",100,"26+4+10+22 unassociated eggs",685
1668878451,232471418,100,30,2,10,1,"1899-12-30 03:17:00","1899-12-30 03:29:00",100,,686
1793822679,232471418,100,29,2,10,1,"1899-12-30 03:30:00","1899-12-30 03:59:00",100,,687
921987479,232471418,100,33,2,10,1,"1899-12-30 04:00:00","1899-12-30 04:22:00",100,"5 unassociated eggs",688
-665301158,232471418,100,28,2,10,1,"1899-12-30 04:24:00","1899-12-30 05:02:00",100,"a lot of sand",689
1496162943,232471418,100,26,2,10,1,"1899-12-30 05:03:00","1899-12-30 06:10:00",100,,690
-1664004798,232471418,100,38,2,10,1,"1899-12-30 06:12:00","1899-12-30 06:22:00",100,,691
-763192414,232471418,100,39,2,10,1,"1899-12-30 06:22:00","1899-12-30 06:47:00",100,,692
-243889171,232471418,100,25,2,10,1,"1899-12-30 06:53:00","1899-12-30 07:15:00",100,,693
561177875,-1584601446,100,27,2,10,1,"1899-12-30 03:23:00","1899-12-30 03:48:00",100,"12 unassociated eggs",694
-1559176116,-1584601446,100,35,2,10,1,"1899-12-30 03:50:00","1899-12-30 04:10:00",100,"12+7+3+5+13 unassociated eggs",695
1522672874,-1584601446,100,36,2,10,1,"1899-12-30 04:10:00","1899-12-30 04:39:00",100,"5+5+16+22+7+11 unassociated eggs",696
399145099,-1584601446,100,37,2,10,1,"1899-12-30 04:43:00","1899-12-30 05:00:00",100,,697
469535783,-1584601446,100,22,2,10,1,"1899-12-30 05:04:00","1899-12-30 05:38:00",100,"9+12 unassociated eggs",698
1115436927,-1584601446,100,31,2,10,1,"1899-12-30 05:39:00","1899-12-30 06:13:00",100,"4 unassociated eggs",699
1109363181,-1584601446,100,24,2,10,1,"1899-12-30 06:23:00","1899-12-30 06:47:00",100,"6 unassociated eggs",700
1151716776,-1584601446,100,32,2,10,1,"1899-12-30 06:54:00","1899-12-30 07:30:00",100,"12+7 unassociated eggs",701
-1024206990,-810670891,100,34,2,10,1,"1899-12-30 05:27:00","1899-12-30 06:04:00",100,"13+7 unassociated eggs",702
678232347,-810670891,100,23,2,10,1,"1899-12-30 06:06:00","1899-12-30 06:47:00",100,,703
-1520774056,1496259347,100,39,2,10,1,"1899-12-30 18:18:00","1899-12-30 18:34:00",100,,704
-812433163,1496259347,100,38,2,10,1,"1899-12-30 18:35:00","1899-12-30 18:43:00",100,,705
-1838117473,1496259347,100,35,2,10,1,"1899-12-30 18:44:00","1899-12-30 18:55:00",100,"5 unassociated eggs",706
-130606434,1496259347,100,34,2,10,1,"1899-12-30 18:55:00","1899-12-30 19:21:00",100,,707
-1970737439,1496259347,100,32,2,10,1,"1899-12-30 19:22:00","1899-12-30 19:43:00",50,,708
678819966,1496259347,100,31,2,10,1,"1899-12-30 19:44:00","1899-12-30 20:03:00",60,,709
-564320301,1496259347,100,33,2,10,1,"1899-12-30 20:04:00","1899-12-30 20:19:00",100,,710
-572323605,1496259347,100,36,2,10,1,"1899-12-30 20:21:00","1899-12-30 20:35:00",100,,711
-779927200,1496259347,100,37,2,10,1,"1899-12-30 20:35:00","1899-12-30 20:45:00",100,,712
-507379685,1496259347,100,22,2,10,1,"1899-12-30 20:50:00","1899-12-30 21:07:00",20,"5 unassociated eggs",713
469641394,1496259347,100,24,2,10,1,"1899-12-30 21:08:00","1899-12-30 21:23:00",100,,714
-569019326,1496259347,100,26,2,10,1,"1899-12-30 21:24:00","1899-12-30 21:39:00",100,,715
-2053041316,1496259347,100,25,2,10,1,"1899-12-30 21:40:00","1899-12-30 21:51:00",100,,716
188238593,1496259347,100,27,2,10,1,"1899-12-30 21:51:00","1899-12-30 21:58:00",100,,717
